hour,Rhr,Ihrsoil,ET0,ET,WB,SWC,DELTA,F,f,Q,InF,PERC,Loss,PerLoss,wLostHr,wLostDay,iLostHr,iLostDay,Ihr
2,0.0,0.0,0.002,0.00172,0.0,0.8485399999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.001,8.6E-4,0.0,0.8476799999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.001,8.6E-4,0.0,0.8468199999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.8468199999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.003,0.00258,0.0,0.8442399999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.009,0.0077399999999999995,0.0,0.8364999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.02,0.0172,0.0,0.8192999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.028,0.02408,0.0,0.7952199999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.2032,0.0,0.027,0.02322,0.2032,0.9751999999999996,0.30564041994750657,3.478967047908202,2.144324477707676,0.0,0.2032,0.0,0.2032,Infinity,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.028,0.02408,0.0,0.9511199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.0508,0.0,0.029,0.02494,0.0508,0.9769799999999997,0.28518110236220473,3.3881216225280326,2.1001260440541536,0.0,0.0508,0.0,0.0508,Infinity,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.042,0.03612,0.0,0.9408599999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.035,0.030100000000000002,0.0,0.9107599999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.025,0.021500000000000002,0.0,0.8892599999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.018,0.015479999999999999,0.0,0.8737799999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.009,0.0077399999999999995,0.0,0.8660399999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.004,0.00344,0.0,0.8625999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.002,0.00172,0.0,0.8608799999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.002,0.00172,0.0,0.8591599999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.001,8.6E-4,0.0,0.8582999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.001,8.6E-4,0.0,0.8574399999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.254,0.0,0.001,8.6E-4,0.254,1.1105799999999995,0.29747506561679793,3.4430763464110803,2.126854299987224,0.0,0.254,0.0,0.254,Infinity,0.0,0.0,0.0,0.0,0.0
0,0.0254,0.0,0.001,8.6E-4,0.0254,1.1351199999999995,0.2642545931758531,3.2918600220219885,2.0533741793480527,0.0,0.0254,0.0,0.0254,Infinity,0.0,0.0,0.0,0.0,0.0
1,0.0508,0.0,0.0,0.0,0.0508,1.1859199999999994,0.26103412073490817,3.276721694621944,2.0460300420597646,0.0,0.0508,0.0,0.0508,Infinity,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,1.1859199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0254,0.0,0.0,0.0,0.0254,1.2113199999999995,0.2543674540682415,3.245093368272824,2.0306935434810933,0.0,0.0254,0.0,0.0254,Infinity,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,1.2113199999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,1.2113199999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.001,8.6E-4,0.0,1.2104599999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.005,0.0043,0.0,1.2061599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.0508,0.0,0.01,0.0086,0.0508,1.2192,0.2517112860892389,3.2323800464702086,2.024531809317116,0.0,0.0508,0.03775999999999935,0.013040000000000648,Infinity,0.0,0.0,0.0,0.0,0.0
9,0.2286,0.0,0.014,0.01204,0.2286,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.2286,0.22859999999999991,8.326672684688674E-17,Infinity,0.0,0.0,0.0,0.0,0.0
10,0.0254,0.0,0.024,0.02064,0.0254,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.0254,0.02540000000000009,9.020562075079397E-17,Infinity,9.020562075079397E-17,0.0,0.0,0.0,0.0
11,0.762,0.0,0.008,0.00688,0.762,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.762,0.762,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,4.3688,0.0,0.002,0.00172,4.3688,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,2.3482537960223726,2.0205462039776276,2.020546203977628,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,2.0828,0.0,0.001,8.6E-4,2.0828,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.062253796022372576,2.0205462039776276,2.020546203977628,4.440892098500626E-16,Infinity,4.440892098500626E-16,0.0,0.0,0.0,0.0
14,2.413,0.0,0.0,0.0,2.413,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.3924537960223722,2.0205462039776276,2.020546203977628,4.440892098500626E-16,Infinity,4.440892098500626E-16,0.0,0.0,0.0,0.0
15,1.2446,0.0,0.0,0.0,1.2446,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,1.2446,1.2446,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.5842,0.0,0.0,0.0,0.5842,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.5842,0.5842,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.4572,0.0,0.0,0.0,0.4572,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.4572,0.45720000000000005,5.551115123125783E-17,Infinity,5.551115123125783E-17,0.0,0.0,0.0,0.0
18,0.3048,0.0,0.0,0.0,0.3048,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.3048,0.30479999999999996,5.551115123125783E-17,Infinity,0.0,0.0,0.0,0.0,0.0
19,0.2032,0.0,0.0,0.0,0.2032,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.2032,0.20320000000000005,5.551115123125783E-17,Infinity,5.551115123125783E-17,0.0,0.0,0.0,0.0
20,0.3556,0.0,0.001,8.6E-4,0.3556,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.3556,0.35560000000000014,1.1102230246251565E-16,Infinity,1.1102230246251565E-16,0.0,0.0,0.0,0.0
21,0.381,0.0,0.001,8.6E-4,0.381,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.381,0.381,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.3556,0.0,0.002,0.00172,0.3556,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.3556,0.35560000000000014,1.1102230246251565E-16,Infinity,1.1102230246251565E-16,0.0,0.0,0.0,0.0
23,0.4572,0.0,0.002,0.00172,0.4572,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.4572,0.45720000000000005,5.551115123125783E-17,Infinity,5.551115123125783E-17,1.366962099069724E-15,0.0,0.0,0.0
0,0.0,0.0,0.002,0.00172,0.0,1.2174800000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0254,0.0,0.002,0.00172,0.0254,1.2192,0.25022572178477687,3.225241274181228,2.0210726265988472,0.0,0.0254,0.023680000000000145,0.0017199999999998536,Infinity,0.0,0.0,0.0,0.0,0.0
2,0.0254,0.0,0.002,0.00172,0.0254,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.0254,0.02540000000000009,9.020562075079397E-17,Infinity,9.020562075079397E-17,0.0,0.0,0.0,0.0
3,0.0254,0.0,0.001,8.6E-4,0.0254,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.0254,0.02540000000000009,9.020562075079397E-17,Infinity,9.020562075079397E-17,0.0,0.0,0.0,0.0
4,0.0,0.0,0.002,0.00172,0.0,1.2174800000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
5,0.0254,0.0,0.001,8.6E-4,0.0254,1.2192,0.25022572178477687,3.225241274181228,2.0210726265988472,0.0,0.0254,0.023680000000000145,0.0017199999999998536,Infinity,0.0,0.0,0.0,0.0,0.0
6,0.0254,0.0,0.001,8.6E-4,0.0254,1.2192,0.24999999999999997,3.224154789064222,2.0205462039776276,0.0,0.0254,0.02540000000000009,9.020562075079397E-17,Infinity,9.020562075079397E-17,0.0,0.0,0.0,0.0
7,0.0,0.0,0.006,0.00516,0.0,1.21404,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.017,0.014620000000000001,0.0,1.19942,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.033,0.028380000000000002,0.0,1.1710399999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.042,0.03612,0.0,1.13492,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.027,0.02322,0.0,1.1117,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.035,0.030100000000000002,0.0,1.0816,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.028,0.02408,0.0,1.0575199999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.1016,0.0,0.013,0.011179999999999999,0.1016,1.1479399999999997,0.2712178477690289,3.3242888140541424,2.0691141658723304,0.0,0.1016,0.0,0.1016,Infinity,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.017,0.014620000000000001,0.0,1.1333199999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.014,0.01204,0.0,1.1212799999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.005,0.0043,0.0,1.1169799999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.001,8.6E-4,0.0,1.1161199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,1.1161199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,1.1161199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,1.1161199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,1.1161199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,1.1161199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,2.706168622523819E-16,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,1.1161199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.1161199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,1.1161199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,1.1161199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,1.1161199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,1.1161199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,1.1161199999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.008,0.00688,0.0,1.1092399999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.022,0.01892,0.0,1.0903199999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.035,0.030100000000000002,0.0,1.0602199999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.038,0.03268,0.0,1.0275399999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.046,0.03956,0.0,0.9879799999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.052,0.044719999999999996,0.0,0.9432599999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.044,0.03784,0.0,0.9054199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.045,0.0387,0.0,0.8667199999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.038,0.03268,0.0,0.8340399999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.025,0.021500000000000002,0.0,0.8125399999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.007,0.00602,0.0,0.8065199999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.001,8.6E-4,0.0,0.8056599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.8056599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.8056599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.8056599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.8056599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.8056599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.8056599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.8056599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.8056599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.8056599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.8056599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.8056599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.8056599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.008,0.00688,0.0,0.7987799999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.023,0.01978,0.0,0.7789999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.035,0.030100000000000002,0.0,0.7488999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.038,0.03268,0.0,0.7162199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.058,0.04988,0.0,0.6663399999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.059,0.05073999999999999,0.0,0.6155999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.049,0.042140000000000004,0.0,0.5734599999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.045,0.0387,0.0,0.5347599999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.042,0.03612,0.0,0.4986399999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.024,0.02064,0.0,0.4779999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.009,0.0077399999999999995,0.0,0.47025999999999946,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.002,0.00172,0.0,0.46853999999999946,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.001,8.6E-4,0.0,0.46767999999999943,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.46767999999999943,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.46767999999999943,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.46767999999999943,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.46767999999999943,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.46767999999999943,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.46767999999999943,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.46767999999999943,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.46767999999999943,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.46767999999999943,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.46767999999999943,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.46767999999999943,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.008,0.00688,0.0,0.46079999999999943,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.022,0.01892,0.0,0.44187999999999944,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.041,0.03526,0.0,0.4066199999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.05,0.043000000000000003,0.0,0.36361999999999944,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.052,0.044719999999999996,0.0,0.31889999999999946,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.049,0.042140000000000004,0.0,0.27675999999999945,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.058,0.04988,0.0,0.22687999999999944,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.045,0.0387,0.0,0.18817999999999946,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.043,0.03698,0.0,0.15119999999999945,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.031,0.02666,0.0,0.12453999999999944,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.008,0.00688,0.0,0.11765999999999945,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.003,0.00258,0.0,0.11507999999999945,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.002,0.00172,0.0,0.11335999999999945,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.11335999999999945,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.11335999999999945,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.11335999999999945,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.11335999999999945,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.11335999999999945,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.11335999999999945,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.11335999999999945,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.11335999999999945,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
4,0.0,1.3,0.0,0.0,1.3,1.2192,0.3951233595800525,3.8452472121301478,2.3231680290998566,0.0,1.3,0.19415999999999944,0.19415999999999944,0.14935384615384573,0.19415999999999944,0.0,0.14935384615384573,0.0,1.3
5,0.0,0.0,0.0,0.0,0.0,1.2192,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,1.2192,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.009,0.0077399999999999995,0.0,1.21146,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.023,0.01978,0.0,1.19168,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
