WB,ET0,SWC,ET,DELTA,F,f,PERC,Q,InF,Loss,PerLoss
0.0,0.013,0.8127200000000003,0.01287,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,0.7998500000000003,0.00396,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.7958900000000003,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.7949000000000003,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.7949000000000003,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.7949000000000003,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
1.96,0.0,0.7949000000000003,0.0,0.31063749999999996,3.5007016701296125,2.154909245354796,1.4749,0.0,1.96,1.4749,0.7525000000000001
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,1.28,0.00396,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.014,1.27604,0.01386,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.028,1.26218,0.02772,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.035,1.2344600000000001,0.03465,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.041,1.19981,0.04059,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.054,1.1592200000000001,0.05346,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.068,1.10576,0.06732,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.068,1.03844,0.06732,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.064,0.97112,0.06336,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.059,0.90776,0.05841,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.046,0.84935,0.04554,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.032,0.80381,0.03168,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.014,0.77213,0.01386,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.75827,0.00495,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.75332,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.7523299999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.7523299999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.7523299999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.7523299999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.7523299999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.7523299999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.7523299999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.7523299999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.7523299999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.7523299999999999,0.00495,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.014,0.7473799999999999,0.01386,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.031,0.73352,0.03069,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.047,0.70283,0.04653,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.059,0.6563,0.05841,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.069,0.59789,0.06831000000000001,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.072,0.52958,0.07128,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.068,0.45830000000000004,0.06732,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.06,0.39098000000000005,0.059399999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.046,0.33158000000000004,0.04554,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.022,0.28604000000000007,0.021779999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.017,0.26426000000000005,0.01683,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.009,0.24743000000000004,0.00891,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.23852000000000004,0.00198,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.23654000000000003,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.23555000000000004,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.23456000000000005,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.23357000000000006,0.00198,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,0.23159000000000005,0.00297,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.22862000000000005,0.00198,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,0.22664000000000004,0.00297,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.22367000000000004,0.00198,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.22169000000000003,0.00198,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.21971000000000002,0.00198,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.007,0.21773,0.00693,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.017,0.21080000000000002,0.01683,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.029,0.19397,0.028710000000000003,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.041,0.16526,0.04059,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.046,0.12466999999999999,0.04554,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.049,0.07912999999999999,0.048510000000000005,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.045,0.048,0.04455,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.051,0.048,0.05048999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.046,0.048,0.04554,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.043,0.048,0.04257,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.035,0.048,0.03465,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.024,0.048,0.02376,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.012,0.048,0.01188,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.006,0.048,0.00594,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.048,0.00495,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.048,0.00495,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,0.048,0.00396,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.048,0.00495,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
1.96,0.004,0.048,0.00396,0.40399999999999997,3.879255501949034,2.3398180636887833,0.728,0.0,1.96,0.728,0.37142857142857144
0.0,0.004,1.28,0.00396,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,1.27604,0.00297,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.2730700000000001,0.00198,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.27109,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.2701,0.00198,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.006,1.26812,0.00594,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.018,1.2621799999999999,0.01782,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.027,1.24436,0.02673,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.043,1.21763,0.04257,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.045,1.17506,0.04455,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.062,1.13051,0.06138,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.055,1.06913,0.05445,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.06,1.0146799999999998,0.059399999999999994,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.04,0.9552799999999998,0.0396,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.03,0.9156799999999998,0.029699999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.022,0.8859799999999999,0.021779999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.018,0.8641999999999999,0.01782,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.01,0.8463799999999999,0.0099,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.006,0.8364799999999999,0.00594,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,0.83054,0.00297,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.8275699999999999,0.00198,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.8255899999999999,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.8245999999999999,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8236099999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8236099999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8236099999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8236099999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8236099999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8236099999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,0.8236099999999998,0.00297,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.014,0.8206399999999998,0.01386,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.027,0.8067799999999998,0.02673,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.038,0.7800499999999998,0.03762,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.055,0.7424299999999998,0.05445,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.049,0.6879799999999998,0.048510000000000005,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.7366,0.022,0.6394699999999998,0.021779999999999997,0.33006625,3.5836295106248013,2.195329679834674,0.09606999999999988,0.0,0.7366,0.6405300000000002,Infinity
0.0,0.038,1.28,0.03762,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.022,1.24238,0.021779999999999997,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.026,1.2206000000000001,0.02574,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.019,1.19486,0.01881,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.01,1.17605,0.0099,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,1.16615,0.00495,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.1612,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.16021,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.16021,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.16021,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.16021,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.16021,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.15922,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.15922,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.15922,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.0,1.15922,0.0,0.2650975,3.295807433348932,2.0552895844455668,0.0,0.0,0.0254,0.0254,Infinity
0.0,0.0,1.18462,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.18462,0.00198,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.009,1.18264,0.00891,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.017,1.17373,0.01683,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.029,1.1569,0.028710000000000003,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.032,1.12819,0.03168,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.017,1.09651,0.01683,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.036,1.0796800000000002,0.03564,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.031,1.0440400000000003,0.03069,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.032,1.0133500000000002,0.03168,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.036,0.9816700000000002,0.03564,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.021,0.9460300000000001,0.02079,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.017,0.9252400000000002,0.01683,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.007,0.9084100000000002,0.00693,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.9014800000000002,0.00198,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8995000000000002,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.8995000000000002,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.8985100000000001,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8975200000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8975200000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8975200000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8975200000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8975200000000001,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.0,0.8975200000000001,0.0,0.29780999999999996,3.4445579069506187,2.1275752492905435,0.0,0.0,0.0254,0.0254,Infinity
0.0254,0.0,0.9229200000000001,0.0,0.294635,3.430480732887525,2.120725850637194,0.0,0.0,0.0254,0.0254,Infinity
0.0,0.001,0.94832,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.94733,0.00495,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.006,0.94238,0.00594,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.007,0.93644,0.00693,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.011,0.9295100000000001,0.010889999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.019,0.9186200000000001,0.01881,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.032,0.8998100000000001,0.03168,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.035,0.8681300000000001,0.03465,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.037,0.8334800000000001,0.036629999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.023,0.7968500000000001,0.02277,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.019,0.7740800000000001,0.01881,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.012,0.7552700000000001,0.01188,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,0.7433900000000001,0.00495,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.7384400000000001,0.00198,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.7364600000000001,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.7354700000000001,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.73448,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.73448,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
1.85,0.0,0.73448,0.0,0.31819,3.533230314684137,2.1707578422300986,1.30448,0.0,1.85,1.30448,0.7051243243243244
4.3434,0.002,1.28,0.00198,0.24999999999999997,3.224154789064222,2.0205462039776276,2.020546203977627,2.3228537960223723,2.0205462039776276,8.881784197001252E-16,Infinity
2.1082,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,2.020546203977627,0.08765379602237244,2.0205462039776276,4.440892098500626E-16,Infinity
1.0668,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,1.0668,0.0,1.0668,0.0,NaN
0.1016,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.10159999999999991,0.0,0.1016,8.326672684688674E-17,Infinity
0.1778,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.17779999999999996,0.0,0.1778,5.551115123125783E-17,Infinity
0.0,0.001,1.28,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,1.27901,0.00396,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.01,1.27505,0.0099,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.021,1.26515,0.02079,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.034,1.24436,0.03366,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.039,1.2106999999999999,0.03861,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.035,1.1720899999999999,0.03465,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.027,1.1374399999999998,0.02673,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.024,1.1107099999999999,0.02376,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.014,1.0869499999999999,0.01386,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.011,1.0730899999999999,0.010889999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.007,1.0621999999999998,0.00693,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,1.0552699999999997,0.00396,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.0513099999999997,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.0503199999999997,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.0493299999999997,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.0483399999999996,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0473499999999996,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0473499999999996,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0473499999999996,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0473499999999996,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0473499999999996,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0473499999999996,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0473499999999996,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.0473499999999996,0.00198,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.011,1.0453699999999995,0.010889999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.029,1.0344799999999994,0.028710000000000003,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.044,1.0057699999999994,0.043559999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.056,0.9622099999999993,0.05544,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.045,0.9067699999999993,0.04455,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.049,0.8622199999999993,0.048510000000000005,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.012,0.8137099999999993,0.01188,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.2032,0.028,0.8018299999999993,0.02772,0.30977125000000005,3.4969462139479903,2.153080060910623,0.0,0.0,0.2032,0.2032,Infinity
0.0,0.044,0.9773099999999992,0.043559999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.026,0.9337499999999992,0.02574,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.009,0.9080099999999992,0.00891,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.1016,0.003,0.8990999999999992,0.00297,0.29761250000000006,3.4436843766521705,2.127150174233506,0.0,0.0,0.1016,0.1016,Infinity
0.0,0.0,0.9977299999999992,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.9977299999999992,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.9977299999999992,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.9977299999999992,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.9977299999999992,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.9977299999999992,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.9977299999999992,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.9977299999999992,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.9977299999999992,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.9977299999999992,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.9977299999999992,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,0.9977299999999992,0.00396,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.014,0.9937699999999993,0.01386,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.027,0.9799099999999993,0.02673,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.016,0.9531799999999993,0.01584,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.016,0.9373399999999993,0.01584,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.017,0.9214999999999993,0.01683,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.05,0.9046699999999993,0.0495,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.055,0.8551699999999993,0.05445,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.04,0.8007199999999993,0.0396,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.019,0.7611199999999994,0.01881,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0508,0.01,0.7423099999999994,0.0099,0.31721125000000006,3.5290362137860907,2.1687139206035217,0.0,0.0,0.0508,0.0508,Infinity
1.397,0.002,0.7832099999999993,0.00198,0.3120987500000001,3.5070250901595306,2.157989476147325,0.9002099999999993,0.0,1.397,0.49679000000000073,Infinity
0.254,0.002,1.28,0.00198,0.24999999999999997,3.224154789064222,2.0205462039776276,0.254,0.0,0.254,0.0,NaN
0.0254,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.02540000000000009,0.0,0.0254,9.020562075079397E-17,Infinity
0.0254,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.02540000000000009,0.0,0.0254,9.020562075079397E-17,Infinity
0.0,0.001,1.28,9.9E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
